ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100.B100_1_hit.vs.Ctrl_1_hit.astro.logFC	LPS100.B100.vs.Ctrl.micro.logFC	LPS100.B100_1_hit.vs.Ctrl_1_hit.astro.p.value	LPS100.B100.vs.Ctrl.micro.p.value
ENSOARG00000020211	101122772	CNOT2	CCR4-NOT transcription complex subunit 2	0.917083311730892	0.987655821310168	0.0292176648706883	0.00876013464702944
ENSOARG00000020222	101120887	ITGB5	integrin subunit beta 5	-0.936533553214889	-2.04274788640969	0.0163040981166771	3.91230422837814e-05
ENSOARG00000020239		OBSL1	obscurin like 1	-1.43216510567517	-1.7459826732252	4.92735603348219e-05	0.00210177008930453
ENSOARG00000020253	101118237	LMLN	leishmanolysin like peptidase	2.0875147625956	1.89133495261444	0.000801069690619413	0.00733770657230047
ENSOARG00000020264	101110764	RMDN3	regulator of microtubule dynamics 3	2.00425882895743	1.07399619929807	0.0010813535504125	0.00389949583788281
ENSOARG00000020290	101107483	TRIM45	tripartite motif containing 45	-2.06965805943149	-1.6279654265154	0.000432210623116169	0.000163419739135813
ENSOARG00000020341	101104226	C3AR1	complement C3a receptor 1	1.98958348161529	2.91387082880814	1.64659368626761e-05	0.00292419632722702
ENSOARG00000020351	101123000	NRROS	negative regulator of reactive oxygen species	1.43962102152993	2.07625371577412	0.000556373849366973	0.000326305686335776
ENSOARG00000020372	101102223	H1F0	histone H1.0	-1.15987448159328	-2.03156343795792	0.0494239319001664	0.00391915822273282
ENSOARG00000020383	101104112	BDH1	3-hydroxybutyrate dehydrogenase 1	-1.47783432324392	-1.25366065616596	0.0016596729043443	0.00282340342356339
ENSOARG00000020391	101117145	AP1S3	adaptor related protein complex 1 subunit sigma 3	1.19542329849607	1.86336851253855	0.0015102205661513	0.00364231454230425
ENSOARG00000020405	101121495	WDFY1	WD repeat and FYVE domain containing 1	1.19591220470373	0.905383187223541	0.0215506994568329	0.0033443764247702
ENSOARG00000020413	101122004	SERPINE2	serpin family E member 2	1.4258950857267	1.40075902742347	7.60986804762603e-05	0.00548915756041399
ENSOARG00000020416	101106047	ATP13A3	ATPase 13A3	2.36999721325849	2.88050498835724	0.000129630643972577	0.00168719196094963
ENSOARG00000020423	101116914	JMJD7	jumonji domain containing 7	-1.82233962633724	-1.74164146242744	0.00370191953031567	0.00115618903732573
ENSOARG00000020437	101123187	DOCK10	dedicator of cytokinesis 10	1.43187354966528	2.94645310154889	6.43144225023336e-05	0.000123319114599305
ENSOARG00000020441		MB21D2	Mab-21 domain containing 2	1.61171931316862	5.7356497491592	0.000792771067038851	0.000204917453816054
ENSOARG00000020465	101106376	SVBP	small vasohibin binding protein	-0.985303408055789	-1.18870681229933	0.0377516545338398	0.00334748858629521
ENSOARG00000020470	101121336	AEBP2	AE binding protein 2	1.28596464354525	2.68908576812092	0.00532998314195931	0.000171011407944411
ENSOARG00000020471	443461	SLC2A1	solute carrier family 2 member 1	1.65164207018592	2.74627893808962	6.70064931965367e-05	0.000229793873903098
ENSOARG00000020482	101112864	PDE4DIP	myomegalin	-0.899091037167979	-1.4604221095115	0.0242563892568186	0.00446741790284985
ENSOARG00000020495	100125352	RTP4	receptor transporter protein 4	2.17778319325596	3.14440572682899	0.000499789198903355	4.78893927134008e-05
ENSOARG00000020534	101114152	TBCCD1	TBCC domain containing 1	-0.906191651288508	-0.706604884251067	0.0221148233254724	0.0238467656260415
ENSOARG00000020535	101117588	SNAP23	synaptosome associated protein 23	2.06181478616886	1.71625540726757	6.43144225023336e-05	0.00330969665576138
ENSOARG00000020558	101117936		StAR related lipid transfer domain containing 9	-1.27122349082369	-1.43889230945751	0.00738112576968312	0.0111838715768643
ENSOARG00000020576		CCL20	C-C motif chemokine ligand 20	6.44344925545248	7.24725124410227	4.74041242131199e-07	4.27987497301977e-06
ENSOARG00000020579	101119567	UBR1	ubiquitin protein ligase E3 component n-recognin 1	1.1215564134248	1.03123631000222	0.00920955542071516	0.00899935312706825
ENSOARG00000020586	100125625	CLCN2	chloride voltage-gated channel 2	-1.10614496453565	-1.59195190544322	0.0122591726736805	0.00233311726342155
ENSOARG00000020630	101106058	SP110	SP110 nuclear body protein	2.32703595158708	3.13157036374181	0.000157645393566534	8.27693364553808e-05
ENSOARG00000020646				1.79255322392217	3.70486552423047	0.000200094292331037	0.000103360537271602
ENSOARG00000020656		SP100	SP100 nuclear antigen	2.11063931322458	1.85699891137194	0.00312862180831302	0.00485697753152271
ENSOARG00000020667	100192431	FCGR1A	Fc fragment of IgG, high affinity Ia, receptor (CD64)	1.29237360136813	1.61669975132052	0.0194877292774851	0.00678509463518969
ENSOARG00000020761	101115086	TNIK	TRAF2 and NCK interacting kinase	-1.07783818205975	-1.20564833521178	0.049765124473649	0.0345440702208107
ENSOARG00000020763	101108212	GUCY2C	guanylate cyclase 2C	-1.32525299257886	-2.20255115245702	0.00463213075950157	0.00117349775149096
ENSOARG00000020784	101111288	CA12	carbonic anhydrase 12	1.28967931169726	2.51455994575261	0.00125192756619772	0.00021186864634899
ENSOARG00000020788	101111969	RAB8B	RAB8B, member RAS oncogene family	2.39255489312636	1.58185163184018	0.000506341956473977	0.00767883543541892
ENSOARG00000020793	101101990	LACTB	lactamase beta	-1.4524389642748	-1.60800324847009	0.00598486080886704	0.00229979071482982
ENSOARG00000020828	780505	IL1RN	interleukin 1 receptor antagonist	4.53012672951521	5.45734964594255	2.67519722506886e-06	0.000148478523210184
ENSOARG00000020838	101110748	GPRC5A	G protein-coupled receptor class C group 5 member A	1.34006341442469	2.35964438870884	0.000104081246923879	0.00382422774833531
ENSOARG00000020848		IL36A	interleukin 36 alpha	3.48393807664885	4.39290704134675	2.91540967176972e-05	0.000234372926259196
ENSOARG00000020857	101118942	DUSP16	dual specificity phosphatase 16	1.36311240927354	0.945241856262086	0.00123470706355449	0.0406866186154013
ENSOARG00000020866	443539	IL1B	interleukin 1 beta	5.93552011162595	7.90368627659762	9.19518823973424e-05	8.6756685090078e-06
ENSOARG00000020867	101119219	CGNL1	cingulin like 1	2.57875375144725	2.19592274110172	9.54233119759522e-07	0.0106583073838184
ENSOARG00000020873	101104466	RNF19B	ring finger protein 19B	3.44946363482346	4.08024143288484	2.4719681745763e-06	3.49300537501172e-05
ENSOARG00000020877	443404	IL1A	interleukin 1 alpha	4.97209658959789	7.35207620676169	0.000280444900147309	3.45986102404164e-05
ENSOARG00000020888	101113402	BCL2L14	BCL2 like 14	2.13997433729973	2.17571546848934	0.000822644071871083	0.000467713626785592
ENSOARG00000020902	101110011	MINDY1	MINDY lysine 48 deubiquitinase 1	-1.1340642497949	-1.84890811842695	0.00540819229075271	4.25311237754702e-05
ENSOARG00000020923	101114255	NCK2	NCK adaptor protein 2	1.15339546032464	2.11343271511268	0.0017398603270215	9.98075832681912e-05
ENSOARG00000020961		MARCKSL1	MARCKS like 1	2.82700878963047	3.85958394702855	1.31655393970191e-05	8.3679281945991e-05
ENSOARG00000020971	101105079	DMXL2	Dmx like 2	1.31995504742259	2.60682348816437	0.0104322956209383	0.000279198873779713
ENSOARG00000021012	101117918	OLR1	oxidized low density lipoprotein receptor 1	2.6770275090565	2.92628982110542	9.54233119759522e-07	0.000218084133305563
ENSOARG00000021016	101118775	CLEC1A	C-type lectin domain family 1 member A	-1.22274429266449	-1.06699256093099	0.0103137528963764	0.00634683509613697
ENSOARG00000021041	101114276	C15orf48	chromosome 7 open reading frame, human C15orf48	2.60291003631562	4.63040542172378	1.07198318267216e-05	5.96041080114577e-05
ENSOARG00000021048	101111716	SHF	Src homology 2 domain containing F	-1.07119587084951	-1.25216747598555	0.0104304595802518	0.0498963616243537
ENSOARG00000021061				-1.31945090816159	-1.2816112377647	0.0105144718745903	0.00646353429134024
ENSOARG00000021069	443502	BMP4	bone morphogenetic protein 4	-1.26823727673169	-2.00854887839199	0.00351041964664859	0.000467713626785592
ENSOARG00000021075	101122014	CLEC2D	C-type lectin domain family 2 member D	2.52041262420104	3.02588235626121	0.00317694420327911	0.000144784705693373
ENSOARG00000021078	101112987	GCH1	GTP cyclohydrolase 1	1.34429187162312	2.21829375838078	0.00437889441414973	0.000254258920268549
ENSOARG00000021136	443519	HIF1A	hypoxia inducible factor 1 subunit alpha	1.06398945696877	1.29809676281099	0.0330864771957327	0.0277085135583487
ENSOARG00000021145	101108492	SGPP1	sphingosine-1-phosphate phosphatase 1	1.13793101729198	1.24070985277674	0.0162249768760925	0.0494100575328234
ENSOARG00000021162	101112228	GPHN	gephyrin	1.31373096666695	1.14206318145917	0.00219913893644868	0.00277165270513802
ENSOARG00000021170	780468	ARG2	arginase 2	2.16790542091269	3.76153293576681	0.000240113929302503	7.50426457944556e-05
ENSOARG00000021198	101103403	PCNX1	pecanex 1	1.27731597759352	1.20161707084045	0.0283541220151325	0.00135327201283347
ENSOARG00000025179				6.60170861348665	5.54719624589048	4.59954626396946e-07	0.00166469177290382
ENSOARG00000025182	100422799	BST-2A	bone marrow stromal cell antigen 2A	2.57975334098906	3.86192382505765	0.00347482826459994	0.000118381203347366
