ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100_1_hit.vs.LPS100_2_hit.logFC	LPS100.A10_1_hit.vs.LPS100.A10_2_hit.logFC	LPS100.B100_1_hit.vs.LPS100.B100_2_hit.logFC	LPS100_1_hit.vs.LPS100_2_hit.p.value	LPS100.A10_1_hit.vs.LPS100.A10_2_hit.p.value	LPS100.B100_1_hit.vs.LPS100.B100_2_hit.p.value
ENSOARG00000012278	101115380	CRK	CRK proto-oncogene, adaptor protein	-0.849861940871389	-1.15150800330875	-0.914928141477282	0.0356083946200395	0.00145536905029601	0.0162520087641501
ENSOARG00000012318	101116309	HMG20B	high mobility group 20B	0.991506161440487	0.89919722965239	0.894108279456089	0.0149061632525689	0.0401813006564652	0.0371069838434718
ENSOARG00000012334	101108429	PXK	PX domain containing serine/threonine kinase like	3.11510214522422	2.90441205063079	3.1884290815164	0.000293414145374199	0.000556226932280526	0.000272473084569719
ENSOARG00000012345	101120854	DDX27	DEAD-box helicase 27	-1.09050237474098	-0.993625743008089	-1.3577727292965	0.00628150297530567	0.0171950435872817	0.000716386707548113
ENSOARG00000012359	101119469	MBD3	methyl-CpG binding domain protein 3	-1.23983456886957	-1.17865176074842	-1.31093514936286	0.00925843739557139	0.0150820654292108	0.0057892058077721
ENSOARG00000012366	101116566	MFSD12	major facilitator superfamily domain containing 12	3.02993077780388	2.8774759329545	3.07990468723404	6.68221045810211e-06	1.01252338489107e-05	6.44125319043102e-06
ENSOARG00000012367	494433	ITGB2	integrin subunit beta 2	5.17873187753062	5.07184274648635	4.67151808930998	1.23462201020732e-06	1.45968701794728e-06	2.24999099076933e-06
ENSOARG00000012373	101113590	ADAM19	ADAM metallopeptidase domain 19	2.22870484746302	1.83883283460032	2.46708613470109	0.00195646698446313	0.00823423603890724	0.00102366519095734
ENSOARG00000012384	101102146		mannosidase alpha class 2B member 1	1.56102802023823	1.21984796434186	1.3199548625142	0.000273256686458944	0.00222256033839425	0.00100843517325337
ENSOARG00000012389	101112533	GPRC5B	G protein-coupled receptor class C group 5 member B	2.48626668181722	2.44897356159687	2.57698679487814	0.000342960386850132	0.000400487558569318	0.000270405115596442
ENSOARG00000012390	101102848		myosin regulatory light chain interacting protein	-1.93225027609116	-2.19417597016841	-2.36196753164541	0.000108405640710291	3.3491178787509e-05	1.8750159831247e-05
ENSOARG00000012400		EPHA2	EPH receptor A2	-1.21791304429031	-1.30521909869298	-1.4053105774022	0.00398080857866756	0.00224469053170231	0.00102366519095734
ENSOARG00000012408	101106162	PARP12	poly(ADP-ribose) polymerase family member 12	1.98493226690168	2.95316226194407	1.77778810623305	0.0155765428686148	0.00196402050171312	0.0268507803981565
ENSOARG00000012417	101103409	CD300E	CD300e molecule	5.09505730025679	3.77451898247141	7.85991360888723	0.00144133880357809	0.00587057267124812	0.00116572239150183
ENSOARG00000012421	101113059	HUS1	HUS1 checkpoint clamp component	1.16536466643265	0.936629250027185	1.25594260297233	0.0047777269625105	0.0379432038610379	0.00259174204168094
ENSOARG00000012445	101110683	PTP4A1	protein tyrosine phosphatase type IVA, member 1	-1.08475636887893	-0.920467304145296	-1.08445249410816	0.00880057045065339	0.0432961619722471	0.00868348309382339
ENSOARG00000012450	101103834	FTL	ferritin light chain	1.24105738182479	1.09852146587424	1.0030025734406	0.0109473941659948	0.0278479991549867	0.0468106179945871
ENSOARG00000012461	101112927	FBLN5	fibulin 5	-1.32724395932414	-1.61987753058376	-1.54635360156485	0.000198396175518238	3.58529091151899e-05	4.93269847665425e-05
ENSOARG00000012463	101108772	GYS1	glycogen synthase 1	-1.34695680366335	-1.25938062140486	-1.2731406386363	0.0159922591980461	0.028437244060162	0.023008620617418
ENSOARG00000012470	101119138	SH3TC1	SH3 domain and tetratricopeptide repeats 1	2.30502305476173	2.16933327907254	2.5767891874371	0.00111498562690572	0.00234582920796981	0.000592377056014519
ENSOARG00000012475	101122635	ABHD6	abhydrolase domain containing 6	2.74759866871678	2.10847451463446	2.38794396984063	0.00460923918233257	0.0133651253233123	0.00944430719730344
ENSOARG00000012488				2.73727926717769	2.05474517435021	2.75062644434533	3.6818729726714e-05	0.000313090867019773	3.75577661820247e-05
ENSOARG00000012495	101116477	TCF3	transcription factor 3	-1.23575325241017	-1.23113941511938	-1.17810941661126	0.00168570683879034	0.00195882280925578	0.00266852451276257
ENSOARG00000012500	101121112	ZNFX1	zinc finger NFX1-type containing 1	2.01253911898891	2.66652978063017	1.80358417540539	0.00170824794506567	0.000280423103337271	0.00333516949764417
ENSOARG00000012506	101106548	HDDC3	HD domain containing 3	1.54056774565091	1.2411064215812	1.54662125143217	0.00444324570718832	0.021758619771632	0.00462189021030531
ENSOARG00000012518	101113465	SLC38A5	solute carrier family 38 member 5	-4.80878092571704	-4.31796467630336	-5.09507053485449	7.16108059009114e-05	0.000284780972835224	3.73237891266839e-05
ENSOARG00000012524	101104924	UTP25	UTP25, small subunit processor component	-1.91152282926042	-1.61537705655996	-2.07858598286447	3.02839853193972e-05	0.000170256773195882	1.5186087402029e-05
ENSOARG00000012526	101110892	SLC25A28	solute carrier family 25 member 28	1.57058685109119	2.23422090958023	1.27662034483688	0.0172336350208577	0.0021336664369041	0.0466142437066458
ENSOARG00000012528	101109364	MDN1	midasin AAA ATPase 1	-1.81552561085561	-1.50153469406356	-1.81346274521653	0.00169681969847751	0.00739298531848289	0.00166582644320007
ENSOARG00000012529	101113689	CENPL	centromere protein L	1.98653400991229	2.64605979758169	1.66040408283782	0.00892149109567875	0.00246604814258302	0.0225055366135781
ENSOARG00000012547				3.12730757171539	3.77160888216454	2.88722466450806	0.000198396175518238	0.00012349517998757	0.00037442249085882
ENSOARG00000012551	101113863	GTF3A	general transcription factor IIIA	-1.2964008694237	-1.28483834452651	-1.20606020050071	0.00481006019369017	0.00560562333834189	0.00865149858287929
ENSOARG00000012566	101121789	ACOT7	acyl-CoA thioesterase 7	1.25894471275997	1.22672493147521	1.11793514718732	0.00117632739074218	0.0016359916171525	0.00356556661486609
ENSOARG00000012568	101104085	RUVBL2	RuvB like AAA ATPase 2	-1.4080217943242	-1.34385155445866	-1.67083364943858	0.00130635852748777	0.00199410870359242	0.000317787504908634
ENSOARG00000012574	101122328	NMRK1	nicotinamide riboside kinase 1	1.61157770235614	1.71154096333473	1.6117803915461	0.00112050175113379	0.000762725931770689	0.00127098403063454
ENSOARG00000012588	101122760	CARNMT1	carnosine N-methyltransferase 1	-1.44285337658912	-1.25337799138587	-1.18050349696426	0.00880620335746713	0.025033719518052	0.0318516956498364
ENSOARG00000012603		RASL11A	RAS like family 11 member A	-2.09459487532681	-2.13337269620896	-2.42347744586157	0.00453980908958878	0.00428522510522014	0.00164930227281053
ENSOARG00000012606		CSF3	colony stimulating factor 3	-3.01432584856396	-2.00187534758913	-3.03450973775064	0.000515145657252927	0.0164874471734449	0.000454186637309804
ENSOARG00000012614		LIN7B	lin-7 homolog B, crumbs cell polarity complex component	-2.53083243194162	-1.82728055067201	-2.82427391609229	0.00041311569451464	0.00493154632025871	0.000181824560657166
ENSOARG00000012621	101111649	SLCO4A1	solute carrier organic anion transporter family member 4A1	-1.72483377380559	-1.66390464030104	-2.02656084098475	0.00999306647452395	0.0146340598208139	0.00313702382621825
ENSOARG00000012630	101116091	CDH6	cadherin 6	1.86078071467018	1.71393738303803	1.78594640255561	0.0101525765320258	0.0213193859828353	0.0129229418153185
ENSOARG00000012633	101109825	PPFIA3	PTPRF interacting protein alpha 3	-2.21237166645716	-1.72756101042225	-2.07301399071281	0.000602383014037571	0.00749271305109312	0.000973316634439015
ENSOARG00000012648	101107049	FES	FES proto-oncogene, tyrosine kinase	4.3920173208732	4.70626512243125	4.76537538820586	6.93551587703903e-05	6.1793091268725e-05	5.99462329083949e-05
ENSOARG00000012666	101113542	JARID2	jumonji and AT-rich interaction domain containing 2	-1.54586599141671	-1.83846036282071	-1.7307760042153	0.00044844218201347	0.000122266958160712	0.000181824560657166
ENSOARG00000012668	101109885	ANKRD6	ankyrin repeat domain 6	-1.30378735484482	-1.1401325787262	-1.19456884015774	0.0156884418989111	0.0447143043601418	0.0261634564632636
ENSOARG00000012688	101116987	ATP8B3	ATPase phospholipid transporting 8B3	2.29517737768867	2.39856036133591	2.88238831359968	0.00431490328454533	0.00358461285662741	0.00147094723386287
ENSOARG00000012694	101106270	ARHGAP39	Rho GTPase activating protein 39	-1.16510598126518	-1.19433850428324	-1.07438819354408	0.00489202952656308	0.00387623908192421	0.0104779300667296
ENSOARG00000012705	443343	ALDH1A1	aldehyde dehydrogenase 1 family member A1	5.45307266232908	4.74986445878691	4.9436320065278	1.14949646804901e-05	3.05703257501231e-05	2.0944520863386e-05
ENSOARG00000012711	101115877	RBM47	RNA binding motif protein 47	4.75822792093232	4.82444050305465	4.56776982359267	4.6103198355127e-05	4.95014636443037e-05	5.82751062344472e-05
ENSOARG00000012714	101106358	DDX10	DEAD-box helicase 10	-1.78825753513655	-1.17741012022114	-1.71190220399647	6.92036492163411e-05	0.00366029879355429	0.000109449346238391
ENSOARG00000012715	101116418	PTGIS	prostaglandin I2 synthase	2.65637157897964	2.95938225393936	3.0599905365798	0.00858327253704665	0.0051810174158659	0.0039482014920339
ENSOARG00000012724	101123330	FLNB	filamin B	1.83693369630297	1.20584804591674	1.91386618731016	0.00123421400421774	0.0227647359395593	0.000905031367970102
ENSOARG00000012734	101121415	WNT5B	Wnt family member 5B	-1.14474814221542	-1.76216269934925	-1.03153853419273	0.0165067251552546	0.000705780165850608	0.0349048972424766
ENSOARG00000012738	101114114	RRAGD	Ras related GTP binding D	2.39472272166014	2.01348139700478	2.14463924849262	0.0159922591980461	0.0261194594838742	0.0299254476929632
ENSOARG00000012748	101109959	GPNMB	glycoprotein nmb	5.95153939443071	5.8637373622725	5.85346681136248	2.0576975019183e-07	2.81236280519116e-07	2.38173996804737e-07
ENSOARG00000012754		ATXN3	ataxin 3	1.56576208726251	2.06022861446135	1.37436327064639	0.019176882894699	0.00442948452398994	0.0362716779660472
ENSOARG00000012756	101117364	CDH10	cadherin 10	3.42816464831908	2.70623863410879	3.27116957206339	0.000507565717329309	0.0138960287008147	0.000727866334234355
ENSOARG00000012767	101120102	CEP250	centrosomal protein 250	1.11280339397151	1.12115498084093	1.22107609101893	0.0409977026618172	0.0410389114278866	0.0233231371935625
ENSOARG00000012768	101107377		interleukin 15 receptor subunit alpha	1.75818708285108	1.98974946718769	1.82407952881594	0.0357458870027917	0.0224105320837123	0.0294400582413229
ENSOARG00000012784		HTRA3	HtrA serine peptidase 3	3.14230476633991	2.53302982477715	3.31356979191335	2.91880035474446e-05	0.000113817104554497	2.51744271068957e-05
ENSOARG00000012810	101111927	COL6A1	collagen type VI alpha 1 chain	3.03853595754404	3.20671992550439	2.85222384919512	1.73014781185826e-06	1.39489496807831e-06	2.57867268282527e-06
ENSOARG00000012812	101106637	CYB561A3	cytochrome b ascorbate-dependent protein 3	1.1514000661196	1.236159817574	1.14989601145097	0.00903469808824185	0.00533210361075926	0.00940240421430258
ENSOARG00000012815	101112761	MS4A7	membrane spanning 4-domains A7	5.6726373136996	6.32299407437219	6.94170689942896	1.54668040517118e-05	1.51552621213838e-05	1.59397365988115e-05
ENSOARG00000012834	101117677	ATP6V0D2	ATPase H+ transporting V0 subunit d2	2.11505672698476	3.94964755904338	3.00247536458666	0.00387192127860482	0.000553606424828186	0.00135348740561823
ENSOARG00000012836	101114190		EBF transcription factor 1	8.57877189886052	4.17568934690888	3.36686569834709	0.00184306480556078	0.013011013904927	0.0129324284188105
ENSOARG00000012851	101110864	CD37	CD37 molecule	3.6463695216591	3.70487210822226	3.51632967024944	0.000109866961026067	0.000155247976243304	0.000152731496284267
ENSOARG00000012852	101122741	CASP7	caspase 7	1.43809910589347	1.98618326827556	1.23696122260899	0.0188471534920757	0.003106409153797	0.0414141612750811
ENSOARG00000012868	101118268	NCLN	nicalin	-1.25312346525388	-1.00911147995699	-1.2158005466706	0.00129931672996655	0.0124176304106074	0.00167129137856519
ENSOARG00000012870	100217411	MAPK14	mitogen-activated protein kinase 14	0.957878655598836	1.21032343023421	1.13020511756085	0.0302193880084047	0.00422370069124288	0.00778032711056863
ENSOARG00000012871	101114874	PNRC1	proline rich nuclear receptor coactivator 1	1.71251213114221	1.3821754754968	1.84684539660613	0.00315271439191804	0.0132514654507733	0.00186242625393371
ENSOARG00000012877	101114678	CFP	complement factor properdin	4.35427016238569	4.66359946857196	4.03754468305154	5.4843032860316e-05	4.66035990773493e-05	9.58244046573972e-05
ENSOARG00000012880	101106490	COL6A2	collagen type VI alpha 2 chain	1.254418799123	1.99717873194935	1.21605925681019	0.00749441109263803	0.000284354652995797	0.00914017379867508
ENSOARG00000012881	101105097		TEA domain transcription factor 2	-1.08214161193895	-1.15915389413316	-0.98828506236623	0.00274081252798867	0.00147653811394798	0.00730566132710543
ENSOARG00000012888	101112882	EPB41L5	erythrocyte membrane protein band 4.1 like 5	-1.30733434198806	-1.60395891937683	-1.55830052063067	0.0196408149285474	0.00678348735371489	0.00691894881458685
ENSOARG00000012890				1.75542032637577	1.27060488195251	1.65746781670178	0.000377061888039417	0.00451537500108014	0.00059379030971747
ENSOARG00000012901	101106452	CYBA	cytochrome b-245 light chain	3.02717972922604	2.83651562353438	2.84694631368857	9.80688222818387e-06	1.57012766584732e-05	1.53160080649545e-05
ENSOARG00000012912	101115315	MAML3	mastermind like transcriptional coactivator 3	-2.29440078481168	-3.01882043787554	-2.09112349036554	0.00017627041814552	4.13254661812519e-05	0.000380585329006535
ENSOARG00000012927	101105351	DKKL1	dickkopf like acrosomal protein 1	1.47430832029794	1.56656160859176	1.45736678459389	0.00292826620043965	0.00215117203690956	0.00313628974357951
ENSOARG00000012928	780447	HSPA5	heat shock protein family A (Hsp70) member 5	-1.05093550957237	-1.22740332349127	-1.15902296473507	0.0327750384454376	0.0103914363158951	0.0152550133740967
ENSOARG00000012932				-1.04801310879701	-0.86814731808876	-1.23996755097371	0.00544317915055442	0.0420440961785523	0.000916282370059035
ENSOARG00000012934	101114486	NSUN5	NOP2/Sun RNA methyltransferase family member 5	1.04671301836119	1.27393733374627	1.16884792387335	0.0267862485493544	0.00624852424857726	0.0119341173008497
ENSOARG00000012936	101103355	CD83	CD83 molecule	2.05991783367243	1.77249935372566	2.06770212435848	0.000646443500169488	0.00209074481514895	0.00064346165209257
ENSOARG00000012941	101112765	MLEC	malectin	-1.12507648127126	-0.94941762660193	-1.15391645275533	0.00379377738381888	0.0237759657064991	0.00289801091358843
ENSOARG00000012954	101113341	CA2	carbonic anhydrase 2	2.21882933442983	2.68958981320782	2.07209628718166	3.02839853193972e-05	9.16865699865441e-06	5.55034464334149e-05
ENSOARG00000012961	101110498	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3	4.42961797480979	3.80289005558282	4.1044128863598	0.000677187815398164	0.00210206938824617	0.0011796602881839
ENSOARG00000012979	101112256	LRRC32	leucine rich repeat containing 32	2.41867564835118	3.25618685721125	2.43369912312095	0.0237942372088119	0.0186854705822781	0.0235608271925593
ENSOARG00000012987	101115574	MGST2	microsomal glutathione S-transferase 2	1.58309960936263	3.20771592987766	2.50055219441076	0.0495992185086082	0.00316552136363521	0.00860169475246711
ENSOARG00000012994	101121053	CRYZL1	crystallin zeta like 1	1.34692683697849	1.44375692548481	1.41231655620003	0.0154108745804816	0.0130176480492761	0.0123360583716336
ENSOARG00000012997	101118952	GNA15	G protein subunit alpha 15	2.57451546318544	2.97578940723611	3.18383942958008	0.0012466585284094	0.00153278088003102	0.000697527310052689
ENSOARG00000013005	101114959	LOC101114959	angiogenin-2-like	2.82825529372507	3.22457029017142	2.36495371230196	0.000331321048267911	0.000154999780123887	0.00112087704194587
ENSOARG00000013008	101116128	FAM189A2	family with sequence similarity 189 member A2	-2.09596088426516	-2.41317390313281	-2.05635524701911	0.00845290773448818	0.00303682802446458	0.00937776576419965
ENSOARG00000013010	101106706	MVD	mevalonate diphosphate decarboxylase	-2.25232298045388	-1.94297470375364	-2.37326727753519	0.000346627661679148	0.00120187960634132	0.000225685734886933
ENSOARG00000013019		TRH	thyrotropin releasing hormone	-4.76473080943582	-5.05557365739589	-4.91660576454629	7.40779072414724e-07	5.58641202587933e-07	6.33279744396096e-07
ENSOARG00000013020	443409	HSD11B1	hydroxysteroid 11-beta dehydrogenase 1	3.23717158835719	2.6069975611068	3.12898078482578	0.00839847605683248	0.0319275720345767	0.0102717186686662
ENSOARG00000013023	101106995	LSS	lanosterol synthase	-2.14684585813027	-1.83829845661431	-2.27957466381935	7.58529305841341e-05	0.00036904090722265	4.69481416097177e-05
ENSOARG00000013031	101112455	TMEM255A	transmembrane protein 255A	2.06943223190958	1.23513119764398	1.87466604969777	0.00016138151343459	0.00923865596893636	0.000349994892960032
ENSOARG00000013033	101108476	MFSD9	major facilitator superfamily domain containing 9	-1.93718236425537	-1.32111667216475	-1.70345117309734	0.000435078875556045	0.0077343907593801	0.0011796602881839
