ENSEMBL	ENTREZID	SYMBOL	DESCRIPTION	LPS100.A10_1_hit.vs.Ctrl_1_hit.astro.logFC	LPS100.A10.vs.Ctrl.micro.logFC	LPS100.A10_1_hit.vs.Ctrl_1_hit.astro.p.value	LPS100.A10.vs.Ctrl.micro.p.value
ENSOARG00000020669	101120455	HIST2H2BF	histone H2B type 2-F	2.25780585824568	1.15334418142289	0.000118637692669537	0.000719880269358458
ENSOARG00000020698	101106069	ARHGDIB	Rho GDP dissociation inhibitor beta	-1.19293753935513	-1.16235947663095	0.00841817174616653	0.000252636865508304
ENSOARG00000020761	101115086	TNIK	TRAF2 and NCK interacting kinase	-1.14562871683612	-1.05457146878861	0.0331141398938718	0.0274264044159515
ENSOARG00000020763	101108212	GUCY2C	guanylate cyclase 2C	1.3625008477156	-1.01305267309777	0.00171238998312624	0.0148959025144956
ENSOARG00000020793	101101990	LACTB	lactamase beta	-2.02761458328215	-2.44663902756955	0.000489873726464099	4.78832239130707e-05
ENSOARG00000020812	101105489	PAX8	paired box 8	-1.18656349860486	-1.71522113220121	0.0207990464960039	0.00246613568164709
ENSOARG00000020813	101112983	VPS13C	vacuolar protein sorting 13 homolog C	-1.24276839662347	-1.78824150784186	0.00213207718480381	8.37293126916815e-05
ENSOARG00000020828	780505	IL1RN	interleukin 1 receptor antagonist	3.15729706171728	3.3997742345847	2.5245212679595e-05	0.000648036580197902
ENSOARG00000020830	101109953	HEBP1	heme binding protein 1	-1.09340603843203	-0.836638363544868	0.0175526538457315	0.00144473621552078
ENSOARG00000020838	101110748	GPRC5A	G protein-coupled receptor class C group 5 member A	1.59420045496082	1.62792271011037	2.5245212679595e-05	0.0155236506964075
ENSOARG00000020846	101103956	ZNF362	zinc finger protein 362	-1.17050713507252	-1.17639942044549	0.00810570222182064	0.00301506549634519
ENSOARG00000020848		IL36A	interleukin 36 alpha	3.31652866496644	2.89165250869671	4.57106148771252e-05	0.00176541152423717
ENSOARG00000020866	443539	IL1B	interleukin 1 beta	5.01101487667367	5.8745923042675	0.000218418737157228	3.34953901026717e-06
ENSOARG00000020873	101104466	RNF19B	ring finger protein 19B	2.58755714000607	3.56470983855809	1.62457983041901e-05	1.30835717572397e-05
ENSOARG00000020877	443404	IL1A	interleukin 1 alpha	4.67860136045869	6.97314115531806	0.000377907305233741	2.06612362073607e-05
ENSOARG00000020888	101113402	BCL2L14	BCL2 like 14	1.60972623209356	1.18158262750423	0.00795207003653209	0.00677882833832071
ENSOARG00000020909	101105225	KIAA1522	KIAA1522 ortholog	-2.2954957824237	-1.4042249485173	0.000148084541615989	0.00868883330234147
ENSOARG00000020911		SYNC	syncoilin, intermediate filament protein	-1.62288933903879	-1.40849782594156	0.0143743335602536	0.00291362889816157
ENSOARG00000020961		MARCKSL1	MARCKS like 1	2.41386100063622	3.48993015204057	4.82286962768522e-05	2.91841096617329e-05
ENSOARG00000020993	101115920	SELENBP1	selenium binding protein 1	-1.02381697840993	-1.40298091503264	0.00320123300306445	0.000235843072458335
ENSOARG00000021012	101117918	OLR1	oxidized low density lipoprotein receptor 1	2.14229981037348	3.32188999929097	4.44246063666564e-06	2.32275628701432e-05
ENSOARG00000021015	678685	CLEC7A	C-type lectin domain containing 7A	-1.54621382410461	-1.20951479898049	0.000523618844951384	0.00120683585166419
ENSOARG00000021016	101118775	CLEC1A	C-type lectin domain family 1 member A	-1.03648904844161	-0.821223344044168	0.0407202892007279	0.00735136961628035
ENSOARG00000021041	101114276	C15orf48	chromosome 7 open reading frame, human C15orf48	1.95854667193459	4.22580327252441	0.000103921067484559	2.10660877328074e-05
ENSOARG00000021069	443502	BMP4	bone morphogenetic protein 4	-1.6691999354223	-1.91598216900573	0.000377907305233741	0.00016364386494631
ENSOARG00000021078	101112987	GCH1	GTP cyclohydrolase 1	1.58931428366403	2.7861673107197	0.00113628502994831	2.33266223805732e-05
ENSOARG00000021088	101118449	LGALS3	galectin 3	-1.15088049959848	-1.34727594262853	0.0164639882236153	0.000406240641245904
ENSOARG00000021131	101104405	MNAT1	MNAT1, CDK activating kinase assembly factor	0.974843567487423	0.706559402121965	0.0323185220306868	0.00713017506305414
ENSOARG00000021160	101111372	FUT8	fucosyltransferase 8	-0.967750101579753	-1.42013041967508	0.0253056378780338	0.000816250085378562
ENSOARG00000021162	101112228	GPHN	gephyrin	1.3734025479871	0.827115845787739	0.00147445670729172	0.00552321326806431
ENSOARG00000021169	101114362	PIGH	phosphatidylinositol glycan anchor biosynthesis class H	1.33042608561891	2.01935505776943	0.00698943898616866	0.000561484775821141
ENSOARG00000021170	780468	ARG2	arginase 2	2.1809073117715	4.04606319218122	0.000238705909972729	1.02499196105212e-05
ENSOARG00000021187	101119480	SUSD6	sushi domain containing 6	0.964817732361457	1.51522467002358	0.0202731925114789	0.0115276323814941
ENSOARG00000021199	101122281	SIPA1L1	signal induced proliferation associated 1 like 1	-0.84199490950633	-1.25133484429417	0.0452061221482091	0.0142787733630773
ENSOARG00000025179				7.42436172379907	5.7669766206928	1.68107277490188e-07	0.000511402568905032
ENSOARG00000025190	443527	PRD-SPRRII	small proline-rich protein type II	2.40691957202693	3.65145341753303	0.00137376233135677	0.00104768593256167
ENSOARG00000025194	100302312	ARL4C	ADP ribosylation factor like GTPase 4C	-1.02194672401859	-1.23626246857566	0.00749592693882775	0.000103686499756586
